SST(K),DATE,SST(degC),CW(degC),DelT
301.049790791531,13/02/2005,28.049790791531,9,19.049790791531
301.050798297708,14/02/2005,28.050798297708,9,19.050798297708
301.055188146054,15/02/2005,28.055188146054,9,19.055188146054
301.063464089657,16/02/2005,28.063464089657,9,19.063464089657
301.07886454123,17/02/2005,28.07886454123,9,19.07886454123
301.116214234532,18/02/2005,28.116214234532,9,19.116214234532
301.174793522293,19/02/2005,28.174793522293,9,19.174793522293
301.233156915873,20/02/2005,28.233156915873,9,19.233156915873
301.269283208817,21/02/2005,28.269283208817,9,19.269283208817
301.261726912484,22/02/2005,28.261726912484,9,19.261726912484
301.216820922849,23/02/2005,28.216820922849,9,19.216820922849
301.164286672154,24/02/2005,28.164286672154,9,19.164286672154
301.11722174071,25/02/2005,28.11722174071,9,19.11722174071
301.084261895754,26/02/2005,28.084261895754,9,19.084261895754
301.076921493602,27/02/2005,28.076921493602,9,19.076921493602
301.120604082878,28/02/2005,28.120604082878,9,19.120604082878
301.214877875221,01/03/2005,28.214877875221,9,19.214877875221
301.32519980168,02/03/2005,28.32519980168,9,19.32519980168
301.416738934397,03/03/2005,28.416738934397,9,19.416738934397
301.457758828775,04/03/2005,28.457758828775,9,19.457758828775
301.429692585254,05/03/2005,28.429692585254,9,19.429692585254
301.357943752455,06/03/2005,28.357943752455,9,19.357943752455
301.281517212403,07/03/2005,28.281517212403,9,19.281517212403
301.235819610772,08/03/2005,28.235819610772,9,19.235819610772
301.256617416869,09/03/2005,28.256617416869,9,19.256617416869
301.349595844126,10/03/2005,28.349595844126,9,19.349595844126
301.480499682501,11/03/2005,28.480499682501,9,19.480499682501
301.629394702621,12/03/2005,28.629394702621,9,19.629394702621
301.774187733303,13/03/2005,28.774187733303,9,19.774187733303
301.895016509901,14/03/2005,28.895016509901,9,19.895016509901
301.953092044573,15/03/2005,28.953092044573,9,19.953092044573
301.946759148599,16/03/2005,28.946759148599,9,19.946759148599
301.904299959681,17/03/2005,28.904299959681,9,19.904299959681
301.856659310421,18/03/2005,28.856659310421,9,19.856659310421
301.831327726524,19/03/2005,28.831327726524,9,19.831327726524
301.855435910062,20/03/2005,28.855435910062,9,19.855435910062
301.913799303642,21/03/2005,28.913799303642,9,19.913799303642
301.980942393914,22/03/2005,28.980942393914,9,19.980942393914
302.030022337714,23/03/2005,29.030022337714,9,20.030022337714
302.032469138431,24/03/2005,29.032469138431,9,20.032469138431
302.000516799652,25/03/2005,29.000516799652,9,20.000516799652
301.966045695429,26/03/2005,28.966045695429,9,19.966045695429
301.930207261394,27/03/2005,28.930207261394,9,19.930207261394
301.892353815003,28/03/2005,28.892353815003,9,19.892353815003
301.851837673713,29/03/2005,28.851837673713,9,19.851837673713
301.838380269768,30/03/2005,28.838380269768,9,19.838380269768
301.871124220544,31/03/2005,28.871124220544,9,19.871124220544
301.924594012689,01/04/2005,28.924594012689,9,19.924594012689
301.974393603759,02/04/2005,28.974393603759,9,19.974393603759
301.998069998935,03/04/2005,28.998069998935,9,19.998069998935
301.980942393914,04/04/2005,28.980942393914,9,19.980942393914
301.947478795869,05/04/2005,28.947478795869,9,19.947478795869
301.920420058524,06/04/2005,28.920420058524,9,19.920420058524
301.92696884868,07/04/2005,28.92696884868,9,19.92696884868
301.990729596783,08/04/2005,28.990729596783,9,19.990729596783
302.079821928783,09/04/2005,29.079821928783,9,20.079821928783
302.158479375371,10/04/2005,29.158479375371,9,20.158479375371
302.246852060102,11/04/2005,29.246852060102,9,20.246852060102
302.366673330522,12/04/2005,29.366673330522,9,20.366673330522
302.536869909828,13/04/2005,29.536869909828,9,20.536869909828
302.670148584193,14/04/2005,29.670148584193,9,20.670148584193
302.711456337479,15/04/2005,29.711456337479,9,20.711456337479
302.724338023609,16/04/2005,29.724338023609,9,20.724338023609
302.776872274303,17/04/2005,29.776872274303,9,20.776872274303
302.932603943486,18/04/2005,29.932603943486,9,20.932603943486
303.130866766314,19/04/2005,30.130866766314,9,21.130866766314
303.277314985716,20/04/2005,30.277314985716,9,21.277314985716
303.388644418353,21/04/2005,30.388644418353,9,21.388644418353
303.483853752147,22/04/2005,30.483853752147,9,21.483853752147
303.579854697937,23/04/2005,30.579854697937,9,21.579854697937
303.652611036913,24/04/2005,30.652611036913,9,21.652611036913
303.670386324477,25/04/2005,30.670386324477,9,21.670386324477
303.637714338428,26/04/2005,30.637714338428,9,21.637714338428
303.560784045287,27/04/2005,30.560784045287,9,21.560784045287
303.445280658486,28/04/2005,30.445280658486,9,21.445280658486
303.325963141154,29/04/2005,30.325963141154,9,21.325963141154
303.23507169098,30/04/2005,30.23507169098,9,21.23507169098
303.171598801784,01/05/2005,30.171598801784,9,21.171598801784
303.13453696739,02/05/2005,30.13453696739,9,21.13453696739
303.121799210714,03/05/2005,30.121799210714,9,21.121799210714
303.144755958621,04/05/2005,30.144755958621,9,21.144755958621
303.204126858379,05/05/2005,30.204126858379,9,21.204126858379
303.290556495481,06/05/2005,30.290556495481,9,21.290556495481
303.39109121907,07/05/2005,30.39109121907,9,21.39109121907
303.497311156092,08/05/2005,30.497311156092,9,21.497311156092
303.565893540903,09/05/2005,30.565893540903,9,21.565893540903
303.580286486299,10/05/2005,30.580286486299,9,21.580286486299
303.5666851529,11/05/2005,30.5666851529,9,21.5666851529
303.550996842418,12/05/2005,30.550996842418,9,21.550996842418
303.5576175973,13/05/2005,30.5576175973,9,21.5576175973
303.564238352182,14/05/2005,30.564238352182,9,21.564238352182
303.544160193355,15/05/2005,30.544160193355,9,21.544160193355
303.522714704715,16/05/2005,30.522714704715,9,21.522714704715
303.527824200331,17/05/2005,30.527824200331,9,21.527824200331
303.585683840822,18/05/2005,30.585683840822,9,21.585683840822
303.673840631372,19/05/2005,30.673840631372,9,21.673840631372
303.749259665246,20/05/2005,30.749259665246,9,21.749259665246
303.807838953007,21/05/2005,30.807838953007,9,21.807838953007
303.846412046668,22/05/2005,30.846412046668,9,21.846412046668
303.860589097882,23/05/2005,30.860589097882,9,21.860589097882
303.855983355356,24/05/2005,30.855983355356,9,21.855983355356
303.828852653285,25/05/2005,30.828852653285,9,21.828852653285
303.765163869908,26/05/2005,30.765163869908,9,21.765163869908
303.650883883465,27/05/2005,30.650883883465,9,21.650883883465
303.470972066017,28/05/2005,30.470972066017,9,21.470972066017
303.286886294405,29/05/2005,30.286886294405,9,21.286886294405
303.15382351422,30/05/2005,30.15382351422,9,21.15382351422
303.04709982411,31/05/2005,30.04709982411,9,21.04709982411
302.942607040536,01/06/2005,29.942607040536,9,20.942607040536
302.81983521631,02/06/2005,29.81983521631,9,20.81983521631
302.720451928352,03/06/2005,29.720451928352,9,20.720451928352
302.684109741227,04/06/2005,29.684109741227,9,20.684109741227
302.684541529589,05/06/2005,29.684541529589,9,20.684541529589
302.697998933534,06/06/2005,29.697998933534,9,20.697998933534
302.697279286264,07/06/2005,29.697279286264,9,20.697279286264
302.683605988138,08/06/2005,29.683605988138,9,20.683605988138
302.670148584193,09/06/2005,29.670148584193,9,20.670148584193
302.643521635211,10/06/2005,29.643521635211,9,20.643521635211
302.597392245217,11/06/2005,29.597392245217,9,20.597392245217
302.519022657537,12/06/2005,29.519022657537,9,20.519022657537
302.43604732733,13/06/2005,29.43604732733,9,20.43604732733
302.364730282894,14/06/2005,29.364730282894,9,20.364730282894
302.28931124902,15/06/2005,29.28931124902,9,20.28931124902
302.189927961061,16/06/2005,29.189927961061,9,20.189927961061
302.051251932173,17/06/2005,29.051251932173,9,20.051251932173
301.89552026299,18/06/2005,28.89552026299,9,19.89552026299
301.762673376986,19/06/2005,28.762673376986,9,19.762673376986
301.661634900307,20/06/2005,28.661634900307,9,19.661634900307
301.599889164559,21/06/2005,28.599889164559,9,19.599889164559
301.584200854078,22/06/2005,28.584200854078,9,19.584200854078
301.596650751845,23/06/2005,28.596650751845,9,19.596650751845
301.617448557942,24/06/2005,28.617448557942,9,19.617448557942
301.65774880505,25/06/2005,28.65774880505,9,19.65774880505
301.726043330954,26/06/2005,28.726043330954,9,19.726043330954
301.834494174511,27/06/2005,28.834494174511,9,19.834494174511
301.932150309022,28/06/2005,28.932150309022,9,19.932150309022
301.970939296864,29/06/2005,28.970939296864,9,19.970939296864
301.96460640089,30/06/2005,28.96460640089,9,19.96460640089
301.925745448321,01/07/2005,28.925745448321,9,19.925745448321
301.868173666738,02/07/2005,28.868173666738,9,19.868173666738
301.79879966993,03/07/2005,28.79879966993,9,19.79879966993
301.715320586634,04/07/2005,28.715320586634,9,19.715320586634
301.614713898317,05/07/2005,28.614713898317,9,19.614713898317
301.497051569706,06/07/2005,28.497051569706,9,19.497051569706
301.359886800084,07/07/2005,28.359886800084,9,19.359886800084
301.254386510332,08/07/2005,28.254386510332,9,19.254386510332
301.20847301452,09/07/2005,28.20847301452,9,19.20847301452
301.18702752588,10/07/2005,28.18702752588,9,19.18702752588
301.156730375822,11/07/2005,28.156730375822,9,19.156730375822
301.084981543023,12/07/2005,28.084981543023,9,19.084981543023
300.991715256858,13/07/2005,27.991715256858,9,18.991715256858
300.920398212422,14/07/2005,27.920398212422,9,18.920398212422
300.864769478467,15/07/2005,27.864769478467,9,18.864769478467
300.820799030283,16/07/2005,27.820799030283,9,18.820799030283
300.782945583892,17/07/2005,27.782945583892,9,18.782945583892
300.739478888796,18/07/2005,27.739478888796,9,18.739478888796
300.699682394777,19/07/2005,27.699682394777,9,18.699682394777
300.684066049023,20/07/2005,27.684066049023,9,18.684066049023
300.718249294338,21/07/2005,27.718249294338,9,18.718249294338
300.823245831,22/07/2005,27.823245831,9,18.823245831
300.981928053989,23/07/2005,27.981928053989,9,18.981928053989
301.13938687662,24/07/2005,28.13938687662,9,19.13938687662
301.265613007741,25/07/2005,28.265613007741,9,19.265613007741
301.330813050384,26/07/2005,28.330813050384,9,19.330813050384
301.303250559951,27/07/2005,28.303250559951,9,19.303250559951
301.170619568129,28/07/2005,28.170619568129,9,19.170619568129
300.970917450761,29/07/2005,27.970917450761,9,18.970917450761
300.751712892383,30/07/2005,27.751712892383,9,18.751712892383
300.558559565171,31/07/2005,27.558559565171,9,18.558559565171
300.436291494033,01/08/2005,27.436291494033,9,18.436291494033
300.43161378678,02/08/2005,27.43161378678,9,18.43161378678
300.529557780198,03/08/2005,27.529557780198,9,18.529557780198
300.6850735552,04/08/2005,27.6850735552,9,18.6850735552
300.856709429046,05/08/2005,27.856709429046,9,18.856709429046
300.998048152833,06/08/2005,27.998048152833,9,18.998048152833
301.053460992607,07/08/2005,28.053460992607,9,19.053460992607
301.025898502174,08/08/2005,28.025898502174,9,19.025898502174
300.958755411902,09/08/2005,27.958755411902,9,18.958755411902
300.897729323424,10/08/2005,27.897729323424,9,18.897729323424
300.887222473285,11/08/2005,27.887222473285,9,18.887222473285
300.915504610987,12/08/2005,27.915504610987,9,18.915504610987
300.946809267223,13/08/2005,27.946809267223,9,18.946809267223
300.988764703052,14/08/2005,27.988764703052,9,18.988764703052
301.047631849721,15/08/2005,28.047631849721,9,19.047631849721
301.130103426839,16/08/2005,28.130103426839,9,19.130103426839
301.20559442544,17/08/2005,28.20559442544,9,19.20559442544
301.247837720177,18/08/2005,28.247837720177,9,19.247837720177
301.269067314636,19/08/2005,28.269067314636,9,19.269067314636
301.283676154213,20/08/2005,28.283676154213,9,19.283676154213
301.30447396031,21/08/2005,28.30447396031,9,19.30447396031
301.339808641257,22/08/2005,28.339808641257,9,19.339808641257
301.375503145838,23/08/2005,28.375503145838,9,19.375503145838
301.391119491593,24/08/2005,28.391119491593,9,19.391119491593
301.365715942969,25/08/2005,28.365715942969,9,19.365715942969
301.279574164775,26/08/2005,28.279574164775,9,19.279574164775
301.177240323011,27/08/2005,28.177240323011,9,19.177240323011
301.104987737124,28/08/2005,28.104987737124,9,19.104987737124
301.040291447569,29/08/2005,28.040291447569,9,19.040291447569
300.96285740134,30/08/2005,27.96285740134,9,18.96285740134
300.851096180341,31/08/2005,27.851096180341,9,18.851096180341
300.770999439213,01/09/2005,27.770999439213,9,18.770999439213
300.771215333394,02/09/2005,27.771215333394,9,18.771215333394
300.806118225979,03/09/2005,27.806118225979,9,18.806118225979
300.82540477281,04/09/2005,27.82540477281,9,18.82540477281
300.780282888994,05/09/2005,27.780282888994,9,18.780282888994
300.693349498803,06/09/2005,27.693349498803,9,18.693349498803
300.620881018735,07/09/2005,27.620881018735,9,18.620881018735
300.5669074735,08/09/2005,27.5669074735,9,18.5669074735
300.53761782962,09/09/2005,27.53761782962,9,18.53761782962
300.537329970712,10/09/2005,27.537329970712,9,18.537329970712
300.568850521129,11/09/2005,27.568850521129,9,18.568850521129
300.62814945616,12/09/2005,27.62814945616,9,18.62814945616
300.707310655837,13/09/2005,27.707310655837,9,18.707310655837
300.803455531081,14/09/2005,27.803455531081,9,18.803455531081
300.907948314655,15/09/2005,27.907948314655,9,18.907948314655
300.986317902335,16/09/2005,27.986317902335,9,18.986317902335
301.016830946574,17/09/2005,28.016830946574,9,19.016830946574
301.02194044219,18/09/2005,28.02194044219,9,19.02194044219
301.023163842548,19/09/2005,28.023163842548,9,19.023163842548
301.039283941392,20/09/2005,28.039283941392,9,19.039283941392
301.069365197269,21/09/2005,28.069365197269,9,19.069365197269
301.093473380807,22/09/2005,28.093473380807,9,19.093473380807
301.110385091647,23/09/2005,28.110385091647,9,19.110385091647
301.116933881802,24/09/2005,28.116933881802,9,19.116933881802
301.110600985828,25/09/2005,28.110600985828,9,19.110600985828
301.108370079292,26/09/2005,28.108370079292,9,19.108370079292
301.118373176342,27/09/2005,28.118373176342,9,19.118373176342
301.124490178135,28/09/2005,28.124490178135,9,19.124490178135
301.113263680726,29/09/2005,28.113263680726,9,19.113263680726
301.06814179691,30/09/2005,28.06814179691,9,19.06814179691
301.013880392768,01/10/2005,28.013880392768,9,19.013880392768
300.97976911218,02/10/2005,27.97976911218,9,18.97976911218
300.959259164991,03/10/2005,27.959259164991,9,18.959259164991
300.945298007957,04/10/2005,27.945298007957,9,18.945298007957
300.929897556383,05/10/2005,27.929897556383,9,18.929897556383
300.919462670971,06/10/2005,27.919462670971,9,18.919462670971
300.925075919676,07/10/2005,27.925075919676,9,18.925075919676
300.95213465702,08/10/2005,27.95213465702,9,18.95213465702
301.003877295718,09/10/2005,28.003877295718,9,19.003877295718
301.087140484833,10/10/2005,28.087140484833,9,19.087140484833
301.162343624526,11/10/2005,28.162343624526,9,19.162343624526
301.208760873428,12/10/2005,28.208760873428,9,19.208760873428
301.248989155809,13/10/2005,28.248989155809,9,19.248989155809
301.310303103195,14/10/2005,28.310303103195,9,19.310303103195
301.417026793305,15/10/2005,28.417026793305,9,19.417026793305
301.530731061932,16/10/2005,28.530731061932,9,19.530731061932
301.606437954714,17/10/2005,28.606437954714,9,19.606437954714
301.655014145425,18/10/2005,28.655014145425,9,19.655014145425
301.689485249648,19/10/2005,28.689485249648,9,19.689485249648
301.721437588427,20/10/2005,28.721437588427,9,19.721437588427
301.726834942951,21/10/2005,28.726834942951,9,19.726834942951
301.692867591816,22/10/2005,28.692867591816,9,19.692867591816
301.645730695645,23/10/2005,28.645730695645,9,19.645730695645
301.616944804853,24/10/2005,28.616944804853,9,19.616944804853
301.634000445147,25/10/2005,28.634000445147,9,19.634000445147
301.709707337929,26/10/2005,28.709707337929,9,19.709707337929
301.814703874592,27/10/2005,28.814703874592,9,19.814703874592
301.918189151988,28/10/2005,28.918189151988,9,19.918189151988
301.986051889529,29/10/2005,28.986051889529,9,19.986051889529
301.987563148796,30/10/2005,28.987563148796,9,19.987563148796
301.912575903284,31/10/2005,28.912575903284,9,19.912575903284
301.799591281926,01/11/2005,28.799591281926,9,19.799591281926
301.675524092614,02/11/2005,28.675524092614,9,19.675524092614
301.572254709399,03/11/2005,28.572254709399,9,19.572254709399
301.517561516895,04/11/2005,28.517561516895,9,19.517561516895
301.542965065519,05/11/2005,28.542965065519,9,19.542965065519
301.635007951325,06/11/2005,28.635007951325,9,19.635007951325
301.758571387548,07/11/2005,28.758571387548,9,19.758571387548
301.876953363429,08/11/2005,28.876953363429,9,19.876953363429
301.955826704198,09/11/2005,28.955826704198,9,19.955826704198
301.977560051746,10/11/2005,28.977560051746,9,19.977560051746
301.957985646008,11/11/2005,28.957985646008,9,19.957985646008
301.90624300731,12/11/2005,28.90624300731,9,19.90624300731
301.831039867616,13/11/2005,28.831039867616,9,19.831039867616
301.73755768727,14/11/2005,28.73755768727,9,19.73755768727
301.687038448931,15/11/2005,28.687038448931,9,19.687038448931
301.695098498353,16/11/2005,28.695098498353,9,19.695098498353
301.715320586634,17/11/2005,28.715320586634,9,19.715320586634
301.697257440162,18/11/2005,28.697257440162,9,19.697257440162
301.593484303858,19/11/2005,28.593484303858,9,19.593484303858
301.444805177919,20/11/2005,28.444805177919,9,19.444805177919
301.326207307858,21/11/2005,28.326207307858,9,19.326207307858
301.231213868245,22/11/2005,28.231213868245,9,19.231213868245
301.157450023091,23/11/2005,28.157450023091,9,19.157450023091
301.10031002987,24/11/2005,28.10031002987,9,19.10031002987
301.101533430229,25/11/2005,28.101533430229,9,19.101533430229
301.175081381201,26/11/2005,28.175081381201,9,19.175081381201
301.278062905508,27/11/2005,28.278062905508,9,19.278062905508
301.36355700116,28/11/2005,28.36355700116,9,19.36355700116
301.388672690875,29/11/2005,28.388672690875,9,19.388672690875
301.315700457719,30/11/2005,28.315700457719,9,19.315700457719
301.1777440761,01/12/2005,28.1777440761,9,19.1777440761
301.037844646852,02/12/2005,28.037844646852,9,19.037844646852
300.956020752277,03/12/2005,27.956020752277,9,18.956020752277
300.994881704845,04/12/2005,27.994881704845,9,18.994881704845
301.131830580287,05/12/2005,28.131830580287,9,19.131830580287
301.294183004352,06/12/2005,28.294183004352,9,19.294183004352
301.471216232721,07/12/2005,28.471216232721,9,19.471216232721
301.651128050168,08/12/2005,28.651128050168,9,19.651128050168
301.822260170925,09/12/2005,28.822260170925,9,19.822260170925
301.92480990687,10/12/2005,28.92480990687,9,19.92480990687
301.920635952705,11/12/2005,28.920635952705,9,19.920635952705
301.842986012295,12/12/2005,28.842986012295,9,19.842986012295
301.721221694246,13/12/2005,28.721221694246,9,19.721221694246
301.586431760614,14/12/2005,28.586431760614,9,19.586431760614
301.488775626103,15/12/2005,28.488775626103,9,19.488775626103
301.434586186688,16/12/2005,28.434586186688,9,19.434586186688
301.393278433402,17/12/2005,28.393278433402,9,19.393278433402
301.334987004549,18/12/2005,28.334987004549,9,19.334987004549
301.229702608979,19/12/2005,28.229702608979,9,19.229702608979
301.128448238119,20/12/2005,28.128448238119,9,19.128448238119
301.080087941589,21/12/2005,28.080087941589,9,19.080087941589
301.053676886787,22/12/2005,28.053676886787,9,19.053676886787
301.017334699663,23/12/2005,28.017334699663,9,19.017334699663
300.940188512341,24/12/2005,27.940188512341,9,18.940188512341
300.850376533071,25/12/2005,27.850376533071,9,18.850376533071
300.790285986044,26/12/2005,27.790285986044,9,18.790285986044
300.750489492024,27/12/2005,27.750489492024,9,18.750489492024
300.722927001591,28/12/2005,27.722927001591,9,18.722927001591
300.697523452968,29/12/2005,27.697523452968,9,18.697523452968
300.679172447588,30/12/2005,27.679172447588,9,18.679172447588
300.675286352331,31/12/2005,27.675286352331,9,18.675286352331
300.68435390793,01/01/2006,27.68435390793,9,18.68435390793
300.699466500596,02/01/2006,27.699466500596,9,18.699466500596
300.723358789953,03/01/2006,27.723358789953,9,18.723358789953
300.711700504183,04/01/2006,27.711700504183,9,18.711700504183
300.659454112396,05/01/2006,27.659454112396,9,18.659454112396
300.608143262059,06/01/2006,27.608143262059,9,18.608143262059
300.598140165009,07/01/2006,27.598140165009,9,18.598140165009
300.668233809087,08/01/2006,27.668233809087,9,18.668233809087
300.773158381023,09/01/2006,27.773158381023,9,18.773158381023
300.850592427252,10/01/2006,27.850592427252,9,18.850592427252
300.921117859692,11/01/2006,27.921117859692,9,18.921117859692
301.001934248089,12/01/2006,28.001934248089,9,19.001934248089
301.115206728355,13/01/2006,28.115206728355,9,19.115206728355
301.195087575302,14/01/2006,28.195087575302,9,19.195087575302
301.190193973867,15/01/2006,28.190193973867,9,19.190193973867
301.146511384591,16/01/2006,28.146511384591,9,19.146511384591
301.110097232739,17/01/2006,28.110097232739,9,19.110097232739
301.124490178135,18/01/2006,28.124490178135,9,19.124490178135
301.184076972074,19/01/2006,28.184076972074,9,19.184076972074
301.240713212206,20/01/2006,28.240713212206,9,19.240713212206
301.283460260032,21/01/2006,28.283460260032,9,19.283460260032
301.302746806862,22/01/2006,28.302746806862,9,19.302746806862
301.284179907302,23/01/2006,28.284179907302,9,19.284179907302
301.228047420258,24/01/2006,28.228047420258,9,19.228047420258
301.150613374028,25/01/2006,28.150613374028,9,19.150613374028
301.066126784555,26/01/2006,28.066126784555,9,19.066126784555
300.992434904128,27/01/2006,27.992434904128,9,18.992434904128
300.946305514135,28/01/2006,27.946305514135,9,18.946305514135
300.942635313059,29/01/2006,27.942635313059,9,18.942635313059
300.981208406719,30/01/2006,27.981208406719,9,18.981208406719
301.044465401734,31/01/2006,28.044465401734,9,19.044465401734
301.117653529072,01/02/2006,28.117653529072,9,19.117653529072
301.186739666972,02/02/2006,28.186739666972,9,19.186739666972
301.238266411489,03/02/2006,28.238266411489,9,19.238266411489
301.268275702639,04/02/2006,28.268275702639,9,19.268275702639
301.278062905508,05/02/2006,28.278062905508,9,19.278062905508
301.2668364081,06/02/2006,28.2668364081,9,19.2668364081
301.237546764219,07/02/2006,28.237546764219,9,19.237546764219
301.200700824006,08/02/2006,28.200700824006,9,19.200700824006
301.169468132497,09/02/2006,28.169468132497,9,19.169468132497
301.144496372235,10/02/2006,28.144496372235,9,19.144496372235
301.12722483776,11/02/2006,28.12722483776,9,19.12722483776
301.11866103525,12/02/2006,28.11866103525,9,19.11866103525
301.13938687662,13/02/2006,28.13938687662,9,19.13938687662
301.195087575302,14/02/2006,28.195087575302,9,19.195087575302
301.262446559754,15/02/2006,28.262446559754,9,19.262446559754
301.317355646439,16/02/2006,28.317355646439,9,19.317355646439
301.33448325146,17/02/2006,28.33448325146,9,19.33448325146
301.302458947954,18/02/2006,28.302458947954,9,19.302458947954
301.244167519101,19/02/2006,28.244167519101,9,19.244167519101
301.190193973867,20/02/2006,28.190193973867,9,19.190193973867
301.172850474665,21/02/2006,28.172850474665,9,19.172850474665
301.223153818823,22/02/2006,28.223153818823,9,19.223153818823
301.337649699447,23/02/2006,28.337649699447,9,19.337649699447
301.479995929412,24/02/2006,28.479995929412,9,19.479995929412
301.626947901903,25/02/2006,28.626947901903,9,19.626947901903
301.760226576269,26/02/2006,28.760226576269,9,19.760226576269
301.856947169329,27/02/2006,28.856947169329,9,19.856947169329
301.89645580444,28/02/2006,28.89645580444,9,19.89645580444
301.882566612133,01/03/2006,28.882566612133,9,19.882566612133
301.830536114527,02/03/2006,28.830536114527,9,19.830536114527
301.753677786114,03/03/2006,28.753677786114,9,19.753677786114
301.667967796282,04/03/2006,28.667967796282,9,19.667967796282
301.615505510314,05/03/2006,28.615505510314,9,19.615505510314
301.613274603777,06/03/2006,28.613274603777,9,19.613274603777
301.640405305849,07/03/2006,28.640405305849,9,19.640405305849
301.673796939167,08/03/2006,28.673796939167,9,19.673796939167
301.68991703801,09/03/2006,28.68991703801,9,19.68991703801
301.714600939364,10/03/2006,28.714600939364,9,19.714600939364
301.771021285316,11/03/2006,28.771021285316,9,19.771021285316
301.829312714169,12/03/2006,28.829312714169,9,19.829312714169
301.860113617316,13/03/2006,28.860113617316,9,19.860113617316
301.834710068692,14/03/2006,28.834710068692,9,19.834710068692
301.778577581648,15/03/2006,28.778577581648,9,19.778577581648
301.738061440359,16/03/2006,28.738061440359,9,19.738061440359
301.700711747057,17/03/2006,28.700711747057,9,19.700711747057
301.65846845232,18/03/2006,28.65846845232,9,19.65846845232
301.599889164559,19/03/2006,28.599889164559,9,19.599889164559
301.562971259619,20/03/2006,28.562971259619,9,19.562971259619
301.579811005732,21/03/2006,28.579811005732,9,19.579811005732
301.626012360453,22/03/2006,28.626012360453,9,19.626012360453
301.680921447138,23/03/2006,28.680921447138,9,19.680921447138
301.71899078771,24/03/2006,28.71899078771,9,19.71899078771
301.72755459022,25/03/2006,28.72755459022,9,19.72755459022
301.722445094605,26/03/2006,28.722445094605,9,19.722445094605
301.725107789503,27/03/2006,28.725107789503,9,19.725107789503
301.756844234101,28/03/2006,28.756844234101,9,19.756844234101
301.83715686941,29/03/2006,28.83715686941,9,19.83715686941
301.93553265119,30/03/2006,28.93553265119,9,19.93553265119
302.016852792676,31/03/2006,29.016852792676,9,20.016852792676
302.093495226909,01/04/2006,29.093495226909,9,20.093495226909
302.18186791164,02/04/2006,29.18186791164,9,20.18186791164
302.297083439533,03/04/2006,29.297083439533,9,20.297083439533
302.385240230083,04/04/2006,29.385240230083,9,20.385240230083
302.409420378348,05/04/2006,29.409420378348,9,20.409420378348
302.408916625259,06/04/2006,29.408916625259,9,20.408916625259
302.422086170296,07/04/2006,29.422086170296,9,20.422086170296
302.486566565669,08/04/2006,29.486566565669,9,20.486566565669
302.574723356219,09/04/2006,29.574723356219,9,20.574723356219
302.641362693402,10/04/2006,29.641362693402,9,20.641362693402
302.698214827715,11/04/2006,29.698214827715,9,20.698214827715
302.756074468206,12/04/2006,29.756074468206,9,20.756074468206
302.825952218103,13/04/2006,29.825952218103,9,20.825952218103
302.885970800404,14/04/2006,29.885970800404,9,20.885970800404
302.913821149745,15/04/2006,29.913821149745,9,20.913821149745
302.921377446077,16/04/2006,29.921377446077,9,20.921377446077
302.920657798808,17/04/2006,29.920657798808,9,20.920657798808
302.921881199166,18/04/2006,29.921881199166,9,20.921881199166
302.940160239819,19/04/2006,29.940160239819,9,20.940160239819
302.970241495696,20/04/2006,29.970241495696,9,20.970241495696
302.996076832682,21/04/2006,29.996076832682,9,20.996076832682
303.001474187205,22/04/2006,30.001474187205,9,21.001474187205
302.9694498837,23/04/2006,29.9694498837,9,20.9694498837
302.925047647153,24/04/2006,29.925047647153,9,20.925047647153
302.895758003273,25/04/2006,29.895758003273,9,20.895758003273
302.874240549906,26/04/2006,29.874240549906,9,20.874240549906
302.849340754371,27/04/2006,29.849340754371,9,20.849340754371
302.813718214517,28/04/2006,29.813718214517,9,20.813718214517
302.799541163302,29/04/2006,29.799541163302,9,20.799541163302
302.828614913001,30/04/2006,29.828614913001,9,20.828614913001
302.872585361186,01/05/2006,29.872585361186,9,20.872585361186
302.89964409853,02/05/2006,29.89964409853,9,20.89964409853
302.880357551699,03/05/2006,29.880357551699,9,20.880357551699
302.821994158119,04/05/2006,29.821994158119,9,20.821994158119
302.758521268924,05/05/2006,29.758521268924,9,20.758521268924
302.701885028791,06/05/2006,29.701885028791,9,20.701885028791
302.668925183835,07/05/2006,29.668925183835,9,20.668925183835
302.670148584193,08/05/2006,29.670148584193,9,20.670148584193
302.710232937121,09/05/2006,29.710232937121,9,20.710232937121
302.775864768126,10/05/2006,29.775864768126,9,20.775864768126
302.852507202358,11/05/2006,29.852507202358,9,20.852507202358
302.92727855369,12/05/2006,29.92727855369,9,20.92727855369
302.983626934914,13/05/2006,29.983626934914,9,20.983626934914
302.98636159454,14/05/2006,29.98636159454,9,20.98636159454
302.929221601318,15/05/2006,29.929221601318,9,20.929221601318
302.854738108895,16/05/2006,29.854738108895,9,20.854738108895
302.801987964019,17/05/2006,29.801987964019,9,20.801987964019
302.809544260352,18/05/2006,29.809544260352,9,20.809544260352
302.87891825716,19/05/2006,29.87891825716,9,20.87891825716
302.964124493903,20/05/2006,29.964124493903,9,20.964124493903
303.045156776482,21/05/2006,30.045156776482,9,21.045156776482
303.101073369344,22/05/2006,30.101073369344,9,21.101073369344
303.107694124227,23/05/2006,30.107694124227,9,21.107694124227
