Timestamp,SST(K),CW(K),DelT
29-7-2014 4:30 PM,301.51563251798,282,19.51563251798
29-7-2014 10:30 PM,301.51563251798,282,19.51563251798
30-7-2014 4:30 AM,301.463132500545,282,19.4631325005448
30-7-2014 10:30 AM,301.463132500545,282,19.4631325005448
30-7-2014 4:30 PM,301.463132500545,282,19.4631325005448
30-7-2014 10:30 PM,301.463132500545,282,19.4631325005448
31-7-2014 4:30 AM,301.404555917468,282,19.4045559174684
31-7-2014 10:30 AM,301.404555917468,282,19.4045559174684
31-7-2014 4:30 PM,301.404555917468,282,19.4045559174684
31-7-2014 10:30 PM,301.404555917468,282,19.4045559174684
1-7-2015 4:30 AM,302.134536389944,282,20.1345363899438
1-7-2015 10:30 AM,302.134536389944,282,20.1345363899438
1-7-2015 4:30 PM,302.134536389944,282,20.1345363899438
1-7-2015 10:30 PM,302.134536389944,282,20.1345363899438
2-7-2015 4:30 AM,302.381109081463,282,20.3811090814635
2-7-2015 10:30 AM,302.381109081463,282,20.3811090814635
2-7-2015 4:30 PM,302.381109081463,282,20.3811090814635
2-7-2015 10:30 PM,302.381109081463,282,20.3811090814635
3-7-2015 4:30 AM,302.196056899232,282,20.1960568992316
3-7-2015 10:30 AM,302.196056899232,282,20.1960568992316
3-7-2015 4:30 PM,302.196056899232,282,20.1960568992316
3-7-2015 10:30 PM,302.196056899232,282,20.1960568992316
4-7-2015 4:30 AM,302.099360245983,282,20.099360245983
4-7-2015 10:30 AM,302.099360245983,282,20.099360245983
4-7-2015 4:30 PM,302.099360245983,282,20.099360245983
4-7-2015 10:30 PM,302.099360245983,282,20.099360245983
5-7-2015 4:30 AM,302.425305717277,282,20.425305717277
5-7-2015 10:30 AM,302.425305717277,282,20.425305717277
5-7-2015 4:30 PM,302.425305717277,282,20.425305717277
5-7-2015 10:30 PM,302.425305717277,282,20.425305717277
6-7-2015 4:30 AM,302.504640754408,282,20.5046407544076
6-7-2015 10:30 AM,302.504640754408,282,20.5046407544076
6-7-2015 4:30 PM,302.504640754408,282,20.5046407544076
6-7-2015 10:30 PM,302.504640754408,282,20.5046407544076
7-7-2015 4:30 AM,302.207040008558,282,20.2070400085585
7-7-2015 10:30 AM,302.207040008558,282,20.2070400085585
7-7-2015 4:30 PM,302.207040008558,282,20.2070400085585
7-7-2015 10:30 PM,302.207040008558,282,20.2070400085585
8-7-2015 4:30 AM,302.184583135536,282,20.1845831355362
8-7-2015 10:30 AM,302.184583135536,282,20.1845831355362
8-7-2015 4:30 PM,302.184583135536,282,20.1845831355362
8-7-2015 10:30 PM,302.184583135536,282,20.1845831355362
9-7-2015 4:30 AM,302.066146719496,282,20.0661467194963
9-7-2015 10:30 AM,302.066146719496,282,20.0661467194963
9-7-2015 4:30 PM,302.066146719496,282,20.0661467194963
9-7-2015 10:30 PM,302.066146719496,282,20.0661467194963
10-7-2015 4:30 AM,302.078865990435,282,20.078865990435
10-7-2015 10:30 AM,302.078865990435,282,20.078865990435
10-7-2015 4:30 PM,302.078865990435,282,20.078865990435
10-7-2015 10:30 PM,302.078865990435,282,20.078865990435
11-7-2015 4:30 AM,302.14672726387,282,20.1467272638702
11-7-2015 10:30 AM,302.14672726387,282,20.1467272638702
11-7-2015 4:30 PM,302.14672726387,282,20.1467272638702
11-7-2015 10:30 PM,302.14672726387,282,20.1467272638702
12-7-2015 4:30 AM,302.245612990455,282,20.2456129904554
12-7-2015 10:30 AM,302.245612990455,282,20.2456129904554
12-7-2015 4:30 PM,302.245612990455,282,20.2456129904554
12-7-2015 10:30 PM,302.245612990455,282,20.2456129904554
13-7-2015 4:30 AM,302.197491119694,282,20.1974911196936
13-7-2015 10:30 AM,302.197491119694,282,20.1974911196936
13-7-2015 4:30 PM,302.197491119694,282,20.1974911196936
13-7-2015 10:30 PM,302.197491119694,282,20.1974911196936
14-7-2015 4:30 AM,301.876452192085,282,19.876452192085
14-7-2015 10:30 AM,301.876452192085,282,19.876452192085
14-7-2015 4:30 PM,301.876452192085,282,19.876452192085
14-7-2015 10:30 PM,301.876452192085,282,19.876452192085
15-7-2015 4:30 AM,302.013684444705,282,20.0136844447049
